"approv","pi_rat","white","hse_inc","loan_val","ccred","mcred","pubrec","denpmi","selfemp","married","single","ltv_med","ltv_high"
1,0.3499999940395355,1,0.3400000035762787,0.6000000238418579,1,1,0,0,0,1,0,0,0
1,0.2199999988079071,1,0.17000000178813934,0.39743590354919434,2,1,0,0,1,0,1,0,0
1,0.25999999046325684,1,0.25,0.7142857313156128,4,2,0,0,0,1,0,0,0
1,0.28999999165534973,1,0.23000000417232513,0.800000011920929,2,3,0,0,1,1,0,1,0
1,0.3100000023841858,1,0.25999999046325684,0.6815286874771118,1,2,0,0,0,0,1,0,0
1,0.3199999928474426,1,0.17000000178813934,0.7806451320648193,3,1,1,0,0,0,1,0,0
1,0.3799999952316284,1,0.11999999731779099,0.7888888716697693,4,3,0,0,0,0,1,0,0
1,0.3400000035762787,1,0.25,0.8626609444618225,2,1,0,0,0,1,0,1,0
1,0.3400000035762787,1,0.3100000023841858,0.6836363673210144,1,1,0,0,0,1,0,0,0
1,0.28999999165534973,1,0.28999999165534973,0.45517241954803467,1,1,0,0,0,0,1,0,0
1,0.3100000023841858,1,0.27000001072883606,0.8565573692321777,1,2,0,0,0,0,1,1,0
1,0.2199999988079071,1,0.20999999344348907,0.7446808218955994,2,1,0,0,0,1,0,0,0
1,0.3400000035762787,1,0.2800000011920929,0.6666666865348816,1,2,0,0,0,0,1,0,0
1,0.3100000023841858,1,0.15000000596046448,0.7363636493682861,1,1,0,0,0,0,1,0,0
1,0.3100000023841858,1,0.23999999463558197,0.6666666865348816,2,1,0,0,0,1,0,0,0
1,0.23000000417232513,1,0.23000000417232513,0.54347825050354,1,2,0,0,0,1,0,0,0
0,0.4699999988079071,1,0.10999999940395355,0.9018868207931519,1,1,0,1,1,1,0,1,0
0,0.41999998688697815,1,0.30000001192092896,0.904411792755127,2,2,1,0,0,0,1,1,0
0,0.38999998569488525,0,0.33000001311302185,0.9387755393981934,4,2,0,0,0,1,0,1,0
0,0.41999998688697815,1,0.2800000011920929,0.9024389982223511,1,2,0,1,0,0,1,1,0
0,0.38999998569488525,0,0.2800000011920929,0.7515151500701904,1,2,0,0,0,0,1,0,0
0,0.33000001311302185,1,0.20000000298023224,0.8461538553237915,1,1,0,0,0,0,1,1,0
0,0.2800000011920929,1,0.23000000417232513,0.695364236831665,3,1,0,0,1,0,1,0,0
0,0.5199999809265137,1,0.3100000023841858,0.7354838848114014,1,2,0,0,0,1,0,0,0
0,0.07000000029802322,1,0.019999999552965164,0.7727272510528564,1,2,0,0,0,1,0,0,0
0,0.4399999976158142,0,0.27000001072883606,0.904347836971283,2,2,1,0,0,0,1,1,0
0,0.36000001430511475,1,0.27000001072883606,0.8854166865348816,2,2,0,0,0,1,0,1,0
0,0.41999998688697815,1,0.2800000011920929,0.6206896305084229,2,2,0,1,0,0,1,0,0
0,0.4399999976158142,0,0.2800000011920929,0.7909091114997864,3,2,0,0,0,0,1,0,0
0,0.46000000834465027,1,0.4300000071525574,0.800000011920929,5,2,0,0,1,1,0,1,0
0,0.4699999988079071,0,0.33000001311302185,0.9541984796524048,5,2,1,0,0,1,0,0,1
0,0.3799999952316284,0,0.2800000011920929,0.8999999761581421,6,2,1,0,0,1,0,1,0
0,0.47999998927116394,1,0.3400000035762787,0.8833333253860474,1,2,0,0,0,1,0,1,0
0,0.2800000011920929,1,0.27000001072883606,0.699999988079071,1,2,0,0,0,1,0,0,0
0,0.3700000047683716,0,0.3400000035762787,0.7699999809265137,5,2,0,0,0,1,0,0,0
0,0.3499999940395355,0,0.27000001072883606,0.9344262480735779,5,2,1,1,0,0,1,1,0
0,0.4000000059604645,0,0.3700000047683716,0.9420289993286133,2,2,1,0,0,1,0,1,0
0,0.36000001430511475,1,0.1599999964237213,0.8053691387176514,2,2,0,0,1,0,1,1,0
0,0.3400000035762787,0,0.27000001072883606,0.8169013857841492,4,2,0,0,0,1,0,1,0
0,0.44999998807907104,0,0.27000001072883606,0.9090909361839294,6,2,1,0,0,1,0,1,0
0,0.4000000059604645,1,0.3100000023841858,0.9248554706573486,2,2,0,0,1,1,0,1,0
0,0.3799999952316284,0,0.27000001072883606,1.0275229215621948,1,2,0,0,0,1,0,0,1
0,0.18000000715255737,0,0.05999999865889549,0.800000011920929,6,4,1,0,0,1,0,1,0
0,0.3799999952316284,1,0.25999999046325684,0.8826290965080261,6,1,1,0,0,1,0,1,0
0,0.3700000047683716,1,0.27000001072883606,0.84375,1,1,0,0,0,0,1,1,0
0,0.1599999964237213,1,0.12999999523162842,1.4160000085830688,5,2,1,0,1,0,1,0,1
0,0.3700000047683716,1,0.3100000023841858,0.811965823173523,2,2,0,1,0,0,1,1,0
0,0.20000000298023224,1,0.15000000596046448,0.6122449040412903,6,2,0,0,0,1,0,0,0
0,0.3199999928474426,1,0.23999999463558197,0.9518072009086609,1,2,0,1,0,0,1,0,1
1,0.3199999928474426,1,0.25999999046325684,0.796875,2,2,0,0,0,0,1,0,0
1,0.36000001430511475,1,0.25999999046325684,0.9281045794487,2,2,0,0,0,0,1,1,0
1,0.3400000035762787,1,0.27000001072883606,0.8359375,1,2,0,0,0,1,0,1,0
1,0.3400000035762787,1,0.20999999344348907,0.9181286692619324,1,2,0,0,0,0,1,1,0
1,0.36000001430511475,1,0.25999999046325684,0.8176100850105286,1,1,0,0,0,1,0,1,0
1,0.1899999976158142,1,0.1899999976158142,0.6297577619552612,1,2,0,0,1,1,0,0,0
1,0.3400000035762787,1,0.25,0.862500011920929,1,2,0,0,0,0,1,1,0
1,0.23000000417232513,1,0.20999999344348907,0.7100591659545898,1,2,0,0,0,0,1,0,0
1,0.14000000059604645,1,0.14000000059604645,0.5614407062530518,1,1,0,0,0,1,0,0,0
1,0.3499999940395355,1,0.20999999344348907,0.7894737124443054,2,2,0,0,0,1,0,0,0
0,0.33000001311302185,1,0.27000001072883606,0.8989546895027161,2,2,0,1,0,1,0,1,0
1,0.18000000715255737,1,0.17000000178813934,0.6918238997459412,1,2,0,0,0,0,1,0,0
1,0.25999999046325684,1,0.25999999046325684,0.860927164554596,1,2,0,0,0,0,1,1,0
0,0.3400000035762787,1,0.3400000035762787,0.8909090757369995,5,2,0,0,0,1,0,1,0
1,0.25999999046325684,1,0.23999999463558197,0.5639097690582275,1,2,0,0,0,0,1,0,0
1,0.25999999046325684,1,0.25999999046325684,0.7862595319747925,1,2,0,0,0,0,1,0,0
1,0.2199999988079071,1,0.20999999344348907,0.6157635450363159,1,1,0,0,0,1,0,0,0
1,0.28999999165534973,1,0.23000000417232513,0.5882353186607361,1,1,0,0,0,1,0,0,0
1,0.28999999165534973,1,0.1599999964237213,0.6814159154891968,1,2,0,0,0,0,1,0,0
1,0.2800000011920929,1,0.20999999344348907,0.6666666865348816,1,2,0,0,1,1,0,0,0
1,0.25,1,0.2199999988079071,0.7777777910232544,1,2,0,0,1,1,0,0,0
1,0.3100000023841858,1,0.27000001072883606,0.7837837934494019,1,2,0,0,0,0,1,0,0
1,0.36000001430511475,1,0.27000001072883606,0.7523809671401978,1,2,0,0,0,0,1,0,0
1,0.23999999463558197,1,0.2199999988079071,0.856589138507843,1,2,0,0,0,1,0,1,0
1,0.3400000035762787,1,0.25,0.7891891598701477,1,2,0,0,1,1,0,0,0
1,0.3700000047683716,1,0.20999999344348907,0.7709497213363647,3,1,0,0,0,1,0,0,0
0,0.3400000035762787,1,0.28999999165534973,0.8439024686813354,5,2,0,1,0,1,0,1,0
1,0.2800000011920929,1,0.2800000011920929,0.7243243455886841,2,1,0,0,0,1,0,0,0
1,0.36000001430511475,1,0.25,0.753731369972229,1,2,0,0,0,1,0,0,0
1,0.36000001430511475,1,0.2199999988079071,0.918367326259613,5,2,0,0,0,1,0,1,0
1,0.3499999940395355,1,0.23000000417232513,0.8764705657958984,3,2,0,0,0,1,0,1,0
1,0.23999999463558197,1,0.11999999731779099,0.46562498807907104,1,2,0,0,0,1,0,0,0
1,0.3799999952316284,1,0.2800000011920929,0.6469002962112427,2,1,0,0,1,1,0,0,0
1,0.3499999940395355,1,0.25999999046325684,0.7476635575294495,4,2,0,0,0,1,0,0,0
1,0.4000000059604645,1,0.25999999046325684,0.7909091114997864,2,2,0,0,0,1,0,0,0
1,0.4000000059604645,1,0.27000001072883606,0.8776978254318237,2,2,0,0,0,1,0,1,0
1,0.36000001430511475,1,0.2199999988079071,0.7951807379722595,5,2,1,0,0,1,0,0,0
1,0.3799999952316284,1,0.33000001311302185,0.869767427444458,1,1,0,0,0,1,0,1,0
1,0.4000000059604645,0,0.2800000011920929,0.8823529481887817,6,2,1,0,0,1,0,1,0
0,0.4399999976158142,1,0.3700000047683716,0.8999999761581421,6,1,1,0,0,1,0,1,0
1,0.4099999964237213,0,0.23000000417232513,0.8807947039604187,6,2,0,0,0,1,0,1,0
0,0.3700000047683716,0,0.23999999463558197,0.800000011920929,5,2,1,0,0,1,0,1,0
0,0.33000001311302185,0,0.33000001311302185,0.8999999761581421,5,2,0,0,0,1,0,1,0
0,0.38999998569488525,1,0.1599999964237213,0.7980769276618958,4,2,0,0,1,1,0,0,0
1,0.3199999928474426,1,0.23000000417232513,0.8323699235916138,3,2,0,0,0,0,1,1,0
0,0.3799999952316284,0,0.17000000178813934,0.8684210777282715,6,2,1,0,0,1,0,1,0
1,0.20999999344348907,1,0.05999999865889549,0.75,2,3,0,0,1,0,1,0,0
0,0.4399999976158142,1,0.23000000417232513,0.5840708017349243,1,2,0,0,0,0,1,0,0
0,0.1899999976158142,1,0.11999999731779099,0.8290155529975891,1,1,1,0,1,1,0,1,0
1,0.38999998569488525,1,0.1899999976158142,0.7168141603469849,1,2,0,0,0,1,0,0,0
1,0.4000000059604645,0,0.3400000035762787,0.9039999842643738,1,2,0,0,0,1,0,1,0
1,0.4399999976158142,1,0.3700000047683716,0.8367347121238708,1,1,0,0,0,1,0,1,0
0,0.3400000035762787,0,0.1899999976158142,0.8999999761581421,5,2,1,0,0,0,1,1,0
1,0.36000001430511475,0,0.3100000023841858,0.7777777910232544,1,2,1,0,0,0,1,0,0
1,0.27000001072883606,1,0.25,0.7225433588027954,1,1,0,0,0,1,0,0,0
1,0.38999998569488525,1,0.25999999046325684,0.7664670944213867,3,2,0,0,0,1,0,0,0
1,0.36000001430511475,1,0.3400000035762787,0.8972973227500916,1,2,0,0,0,1,0,1,0
1,0.3700000047683716,1,0.25999999046325684,0.7945205569267273,2,2,0,0,0,0,1,0,0
1,0.36000001430511475,0,0.20999999344348907,0.7610062956809998,4,2,0,0,0,1,0,0,0
1,0.4300000071525574,1,0.09000000357627869,0.5180723071098328,5,1,0,0,0,1,0,0,0
0,0.38999998569488525,0,0.23000000417232513,0.800000011920929,1,2,0,0,0,1,0,1,0
1,0.33000001311302185,1,0.3199999928474426,0.8999999761581421,1,2,0,0,0,1,0,1,0
1,0.4300000071525574,0,0.27000001072883606,0.8999999761581421,2,1,0,0,0,0,1,1,0
1,0.3400000035762787,1,0.1899999976158142,0.800000011920929,2,1,0,0,0,1,0,1,0
1,0.20000000298023224,0,0.10999999940395355,0.8604651093482971,1,2,0,0,0,0,1,1,0
1,0.2800000011920929,1,0.20000000298023224,0.8999999761581421,1,2,0,0,0,0,1,1,0
0,0.41999998688697815,1,0.25999999046325684,0.8951612710952759,5,2,0,0,0,0,1,1,0
1,0.38999998569488525,1,0.2199999988079071,0.8999999761581421,1,2,0,0,0,0,1,1,0
0,0.7400000095367432,0,0.6600000262260437,0.800000011920929,6,2,1,0,0,0,1,1,0
1,0.27000001072883606,1,0.2199999988079071,0.5641025900840759,1,1,0,0,0,1,0,0,0
1,0.23999999463558197,1,0.23999999463558197,0.8999999761581421,5,2,1,0,0,0,1,1,0
1,0.3700000047683716,1,0.17000000178813934,0.6574074029922485,1,1,0,0,0,1,0,0,0
0,0.4300000071525574,1,0.3400000035762787,0.7515151500701904,6,3,0,0,0,0,1,0,0
1,0.3400000035762787,0,0.17000000178813934,0.8435373902320862,6,1,0,0,0,0,1,1,0
0,0.5799999833106995,0,0.5099999904632568,0.8982300758361816,1,2,1,0,0,0,1,1,0
1,0.4000000059604645,1,0.3199999928474426,0.7937853336334229,1,2,0,0,0,1,0,0,0
1,0.41999998688697815,0,0.15000000596046448,0.8954248428344727,6,2,0,0,0,1,0,1,0
1,0.41999998688697815,0,0.15000000596046448,0.8954248428344727,6,2,0,0,0,0,1,1,0
0,0.3700000047683716,1,0.3199999928474426,0.869767427444458,1,2,0,0,1,1,0,1,0
1,0.38999998569488525,1,0.3400000035762787,0.8639456033706665,1,2,0,0,0,1,0,1,0
1,0.38999998569488525,1,0.25999999046325684,0.8860759735107422,1,2,0,0,0,0,1,1,0
1,0.2800000011920929,1,0.07999999821186066,0.8907563090324402,1,1,1,0,0,0,1,1,0
1,0.3400000035762787,1,0.27000001072883606,0.6800000071525574,1,2,0,0,0,0,1,0,0
0,0.25,1,0.2199999988079071,1.0499999523162842,4,2,0,0,0,1,0,0,1
1,0.3499999940395355,1,0.3100000023841858,0.800000011920929,2,1,0,0,1,1,0,1,0
1,0.33000001311302185,1,0.14000000059604645,0.800000011920929,5,1,0,0,1,1,0,1,0
0,0.3700000047683716,1,0.3199999928474426,0.8375634551048279,5,2,0,0,1,1,0,1,0
0,0.25999999046325684,1,0.25999999046325684,0.8999999761581421,1,2,0,0,0,1,0,1,0
1,0.23999999463558197,1,0.28999999165534973,0.8100000023841858,1,2,0,0,0,1,0,1,0
0,1.4199999570846558,1,1.100000023841858,1.037500023841858,1,1,1,0,1,0,1,0,1
0,1.4199999570846558,1,1.100000023841858,1.037500023841858,1,1,1,0,1,0,1,0,1
1,0.38999998569488525,1,0.20000000298023224,0.8589743375778198,1,2,0,0,0,1,0,1,0
1,0.41999998688697815,1,0.3499999940395355,0.7443609237670898,2,2,0,0,0,1,0,0,0
0,0.4099999964237213,1,0.3100000023841858,0.8851351141929626,1,2,1,0,0,1,0,1,0
1,0.3700000047683716,1,0.25999999046325684,0.8941176533699036,2,2,0,0,0,1,0,1,0
1,0.25999999046325684,1,0.1899999976158142,0.882758617401123,2,2,0,0,0,0,1,1,0
0,0.3700000047683716,1,0.1599999964237213,0.7962962985038757,6,1,0,0,0,1,0,0,0
0,0.4300000071525574,0,0.36000001430511475,0.887499988079071,4,2,0,0,1,0,1,1,0
0,0.4000000059604645,1,0.38999998569488525,0.7941176295280457,6,2,1,0,0,0,1,0,0
1,0.4699999988079071,1,0.3199999928474426,0.7464788556098938,5,2,0,0,0,0,1,0,0
1,0.36000001430511475,1,0.20000000298023224,0.692307710647583,5,2,0,0,0,1,0,0,0
1,0.3400000035762787,1,0.27000001072883606,0.7857142686843872,1,2,0,0,1,0,1,0,0
1,0.28999999165534973,0,0.28999999165534973,0.8999999761581421,4,2,0,0,0,1,0,1,0
1,0.38999998569488525,1,0.33000001311302185,0.8992248177528381,1,2,0,0,0,0,1,1,0
1,0.3100000023841858,0,0.3100000023841858,0.9014084339141846,5,1,0,0,0,1,0,1,0
1,0.4000000059604645,1,0.3199999928474426,0.8828125,1,2,0,0,0,1,0,1,0
1,0.38999998569488525,1,0.18000000715255737,0.875,1,2,0,0,0,1,0,1,0
0,0.4099999964237213,1,0.3400000035762787,0.7647058963775635,5,1,0,0,0,1,0,0,0
1,0.3799999952316284,1,0.36000001430511475,0.7129629850387573,1,2,0,0,0,0,1,0,0
1,0.33000001311302185,1,0.1599999964237213,0.699999988079071,5,2,0,0,0,1,0,0,0
0,0.38999998569488525,0,0.38999998569488525,0.8689655065536499,5,2,0,0,0,0,1,1,0
1,0.28999999165534973,1,0.10000000149011612,0.6447368264198303,2,2,0,0,0,1,0,0,0
1,0.36000001430511475,1,0.14000000059604645,0.640350878238678,1,1,0,0,0,1,0,0,0
1,0.36000001430511475,1,0.23999999463558197,0.8942731022834778,5,3,0,0,0,1,0,1,0
1,0.4699999988079071,1,0.36000001430511475,0.7142857313156128,5,1,0,0,0,1,0,0,0
1,0.3400000035762787,1,0.28999999165534973,0.800000011920929,1,2,0,0,0,0,1,1,0
1,0.36000001430511475,1,0.27000001072883606,0.7297297120094299,1,1,0,0,0,1,0,0,0
1,0.3400000035762787,1,0.28999999165534973,0.800000011920929,1,2,0,0,0,0,1,1,0
0,0.3799999952316284,1,0.3700000047683716,0.8720930218696594,3,2,0,0,0,0,1,1,0
1,0.3799999952316284,1,0.30000001192092896,0.7854984998703003,6,1,0,0,0,1,0,0,0
1,0.4000000059604645,1,0.3199999928474426,0.8512820601463318,1,2,0,0,0,1,0,1,0
0,0.4699999988079071,1,0.12999999523162842,0.800000011920929,3,3,1,0,0,0,1,1,0
1,0.3499999940395355,0,0.3100000023841858,0.8888888955116272,1,2,0,0,0,1,0,1,0
1,0.4099999964237213,1,0.23999999463558197,0.8951612710952759,1,2,0,0,0,1,0,1,0
1,0.3799999952316284,0,0.23999999463558197,0.760869562625885,1,2,0,0,0,0,1,0,0
1,0.3799999952316284,0,0.28999999165534973,0.7852349281311035,1,2,0,0,0,1,0,0,0
0,0.28999999165534973,1,0.25,0.8608695864677429,1,2,0,0,0,1,0,1,0
1,0.36000001430511475,1,0.2199999988079071,0.7052631378173828,6,4,0,0,0,1,0,0,0
1,0.38999998569488525,1,0.27000001072883606,0.8333333134651184,1,2,0,0,0,0,1,1,0
1,0.4099999964237213,1,0.3400000035762787,0.8852459192276001,1,2,0,0,0,0,1,1,0
0,0.6299999952316284,1,0.5899999737739563,0.8136094808578491,5,2,0,0,0,0,1,1,0
1,0.25999999046325684,1,0.2199999988079071,0.8947368264198303,1,2,0,0,0,0,1,1,0
1,0.2800000011920929,1,0.23000000417232513,0.8771929740905762,6,2,0,0,0,1,0,1,0
1,0.3100000023841858,0,0.25999999046325684,0.8974359035491943,1,2,1,0,0,0,1,1,0
1,0.23000000417232513,1,0.18000000715255737,0.8936170339584351,1,2,0,0,0,1,0,1,0
1,0.41999998688697815,1,0.3199999928474426,0.8982036113739014,1,2,0,0,0,1,0,1,0
0,0.28999999165534973,0,0.25,0.6972476840019226,4,2,0,0,0,0,1,0,0
1,0.3199999928474426,1,0.27000001072883606,0.800000011920929,1,1,0,0,0,1,0,1,0
1,0.3499999940395355,1,0.20999999344348907,0.8771929740905762,2,1,0,0,0,0,1,1,0
1,0.4300000071525574,1,0.23999999463558197,0.7658536434173584,2,1,0,0,0,1,0,0,0
1,0.4099999964237213,1,0.33000001311302185,0.9028571248054504,5,2,0,0,0,1,0,1,0
1,0.3700000047683716,1,0.09000000357627869,0.703125,1,2,0,0,0,1,0,0,0
1,0.38999998569488525,1,0.30000001192092896,0.8003802299499512,1,1,1,0,1,1,0,1,0
0,0.46000000834465027,1,0.27000001072883606,0.8399999737739563,5,2,0,0,0,0,1,1,0
1,0.3799999952316284,1,0.27000001072883606,0.8705036044120789,1,2,0,0,0,1,0,1,0
1,0.33000001311302185,1,0.30000001192092896,0.46875,1,2,0,0,0,1,0,0,0
1,0.3400000035762787,1,0.23999999463558197,0.65727698802948,2,3,1,0,0,1,0,0,0
0,0.27000001072883606,1,0.23000000417232513,0.7575757503509521,1,2,0,0,0,1,0,0,0
1,0.36000001430511475,1,0.25,0.6451612710952759,5,1,0,0,1,1,0,0,0
1,0.3700000047683716,1,0.23000000417232513,0.754807710647583,1,2,0,0,0,1,0,0,0
1,0.25,1,0.18000000715255737,0.7184466123580933,1,2,0,0,0,1,0,0,0
1,0.3499999940395355,1,0.25,0.7047619223594666,1,1,0,0,0,1,0,0,0
1,0.25999999046325684,1,0.23000000417232513,0.5142857432365417,1,2,0,0,0,1,0,0,0
1,0.3400000035762787,1,0.23000000417232513,0.9411764740943909,1,1,0,0,0,1,0,1,0
1,0.3309999704360962,1,0.2540000081062317,0.8482142686843872,3,2,0,0,0,1,0,1,0
1,0.375,1,0.2919999957084656,0.9166666865348816,1,1,0,0,0,1,0,1,0
1,0.23430000245571136,1,0.22930000722408295,0.7749999761581421,1,2,0,0,0,0,1,0,0
1,0.3920000195503235,1,0.2680000066757202,0.8083832263946533,1,2,0,0,0,0,1,1,0
1,0.34849998354911804,1,0.28700000047683716,0.4945652186870575,1,2,0,0,0,1,0,0,0
1,0.26100000739097595,1,0.23399999737739563,0.518207311630249,2,1,0,0,0,1,0,0,0
0,0.32199999690055847,1,0.23100000619888306,0.9418604373931885,6,2,0,0,0,0,1,1,0
1,0.21700000762939453,1,0.09000000357627869,0.7530120611190796,1,2,0,0,0,1,0,0,0
1,0.12600000202655792,1,0.12399999797344208,0.27272728085517883,1,1,0,0,0,1,0,0,0
1,0.31299999356269836,1,0.24899999797344208,0.731225311756134,3,1,0,0,0,1,0,0,0
1,0.3240000009536743,1,0.2670000195503235,0.8873239159584045,1,1,0,0,0,1,0,1,0
1,0.38099998235702515,0,0.29600000381469727,0.8974359035491943,1,1,0,0,0,1,0,1,0
1,0.3499999940395355,1,0.24400000274181366,0.800000011920929,1,2,0,0,0,1,0,1,0
1,0.0989999994635582,1,0.058000002056360245,0.6515679359436035,2,1,0,0,0,0,1,0,0
1,0.21899999678134918,1,0.21400000154972076,0.5593220591545105,1,2,0,0,0,0,1,0,0
1,0.38599997758865356,1,0.2800000011920929,0.7811158895492554,1,1,0,1,0,1,0,0,0
1,0.3620000183582306,1,0.25699999928474426,0.8722222447395325,2,3,0,0,0,1,0,1,0
1,0.2970000207424164,1,0.2502000033855438,0.6977611780166626,2,1,0,0,0,1,0,0,0
1,0.39900001883506775,1,0.28299999237060547,0.44680851697921753,1,3,0,0,0,1,0,0,0
1,0.28700000047683716,1,0.26899999380111694,0.9312499761581421,1,2,0,0,0,1,0,1,0
1,0.35599997639656067,1,0.3070000112056732,0.7644444704055786,2,2,0,0,0,1,0,0,0
1,0.34700000286102295,1,0.20200000703334808,0.699999988079071,1,2,0,0,0,1,0,0,0
1,0.3050000071525574,1,0.2849999964237213,0.9375,2,2,0,0,0,0,1,1,0
1,0.29600000381469727,1,0.23399999737739563,0.508152186870575,1,1,0,0,0,1,0,0,0
1,0.37299999594688416,1,0.3149999976158142,0.7654321193695068,1,2,0,0,0,1,0,0,0
1,0.23600000143051147,1,0.2110000103712082,0.7791666388511658,1,1,0,0,0,0,1,0,0
1,0.33400002121925354,1,0.29600000381469727,0.89552241563797,3,1,0,0,0,1,0,1,0
1,0.3109999895095825,1,0.27000001072883606,0.7746031880378723,2,1,0,0,0,0,1,0,0
1,0.14300000667572021,1,0.11899999529123306,0.08695652335882187,1,1,0,0,0,1,0,0,0
1,0.2929999828338623,1,0.28200000524520874,0.7788779139518738,1,1,0,0,0,1,0,0,0
1,0.19299998879432678,1,0.1639999896287918,0.5585585832595825,1,2,0,0,0,0,1,0,0
1,0.3547999858856201,1,0.31200000643730164,0.6896551847457886,6,2,0,0,0,0,1,0,0
1,0.3409999907016754,1,0.26600000262260437,0.8984375,1,2,0,0,0,1,0,1,0
1,0.3709999918937683,1,0.24299998581409454,0.8965517282485962,1,2,0,0,0,1,0,1,0
1,0.3400000035762787,1,0.2919999957084656,0.8936170339584351,3,2,0,0,1,0,1,1,0
1,0.3288000226020813,0,0.30239999294281006,0.8997429013252258,1,2,0,0,0,0,1,1,0
1,0.35199999809265137,1,0.2370000034570694,0.800000011920929,1,2,0,0,0,1,0,1,0
1,0.3151000142097473,1,0.3151000142097473,0.6206896305084229,1,2,0,0,0,0,1,0,0
1,0.3495999872684479,1,0.2679000198841095,0.8008849620819092,1,2,0,0,0,1,0,1,0
1,0.3449999988079071,1,0.23799999058246613,0.9035087823867798,2,2,0,0,0,0,1,1,0
1,0.3009999990463257,1,0.22299998998641968,0.8999999761581421,6,2,0,0,0,0,1,1,0
1,0.3370000123977661,1,0.2680000066757202,0.8601398468017578,1,2,0,0,0,1,0,1,0
1,0.3109999895095825,1,0.3050000071525574,0.7189542651176453,1,2,0,0,0,0,1,0,0
1,0.37770000100135803,1,0.26489999890327454,0.7986577153205872,6,2,0,0,0,0,1,0,0
1,0.32099997997283936,1,0.24700000882148743,0.800000011920929,5,2,0,0,0,1,0,1,0
1,0.358100026845932,1,0.27140000462532043,0.8965517282485962,2,2,0,0,0,1,0,1,0
1,0.3270000219345093,1,0.2840000092983246,0.7314285635948181,2,1,0,0,0,1,0,0,0
1,0.36400002241134644,1,0.2029999941587448,0.8861386179924011,1,1,0,0,0,1,0,1,0
1,0.3149000108242035,1,0.21930000185966492,0.8024691343307495,6,2,0,0,0,1,0,1,0
0,0.44200000166893005,1,0.27129998803138733,0.8980891704559326,6,1,0,0,0,0,1,1,0
1,0.3579999804496765,1,0.23799999058246613,0.8248175382614136,5,2,0,0,0,0,1,1,0
1,0.3240000009536743,1,0.26499998569488525,0.7146260142326355,5,1,0,0,0,1,0,0,0
1,0.3840000033378601,1,0.2639999985694885,0.8142856955528259,1,2,0,0,0,0,1,1,0
1,0.3869999945163727,1,0.21400000154972076,0.6896551847457886,3,2,0,0,0,0,1,0,0
1,0.3614000082015991,1,0.2883000075817108,0.6928406953811646,1,2,1,0,0,1,0,0,0
1,0.335999995470047,1,0.33400002121925354,0.800000011920929,1,2,0,0,0,1,0,1,0
1,0.3472000062465668,1,0.30719998478889465,0.7599999904632568,2,1,0,0,0,0,1,0,0
1,0.2199999988079071,1,0.0901000052690506,0.6929134130477905,1,2,0,0,1,0,1,0,0
1,0.3172000050544739,1,0.3018999993801117,0.5,1,1,0,0,0,1,0,0,0
0,0.5180000066757202,0,0.37700000405311584,0.7674418687820435,1,2,0,1,0,0,1,0,0
1,0.30879998207092285,1,0.30649998784065247,0.8405604362487793,1,2,0,0,0,0,1,1,0
1,0.3295000195503235,1,0.2741999924182892,0.4680851101875305,6,1,0,0,0,1,0,0,0
1,0.3279999792575836,1,0.28450000286102295,0.8999999761581421,1,2,0,0,1,1,0,1,0
1,0.36000001430511475,1,0.32199999690055847,0.6486486196517944,5,1,0,0,0,0,1,0,0
1,0.3140000104904175,1,0.2759999930858612,0.9407894611358643,6,2,0,0,0,1,0,1,0
1,0.3879999816417694,1,0.27399998903274536,0.7096773982048035,1,1,0,0,0,1,0,0,0
1,0.3709999918937683,1,0.19200000166893005,0.9020978808403015,2,2,0,0,0,0,1,1,0
1,0.3449999988079071,1,0.257999986410141,0.8971962332725525,1,2,0,0,0,1,0,1,0
1,0.3700000047683716,1,0.33000001311302185,0.7445255517959595,1,2,0,0,0,0,1,0,0
1,0.3228999972343445,1,0.3109999895095825,0.8689655065536499,1,2,0,0,0,1,0,1,0
0,0.367000013589859,0,0.1510000079870224,0.7808219194412231,6,3,0,0,0,1,0,0,0
1,0.2979999780654907,1,0.19900000095367432,0.811475396156311,5,2,0,0,0,1,0,1,0
1,0.3659999966621399,1,0.26100000739097595,0.7772020697593689,5,1,0,0,0,1,0,0,0
1,0.289000004529953,1,0.23000000417232513,0.801909327507019,1,1,0,0,0,1,0,1,0
1,0.3709999918937683,1,0.2199999988079071,0.7007299065589905,3,1,0,0,1,1,0,0,0
1,0.3199999928474426,1,0.2460000067949295,0.9466666579246521,4,2,0,0,0,1,0,1,0
1,0.3089999854564667,1,0.29899999499320984,0.8709677457809448,1,2,0,0,0,1,0,1,0
1,0.3540000021457672,1,0.2759999930858612,0.835106372833252,6,1,0,0,0,1,0,1,0
1,0.3890000283718109,1,0.2709999978542328,0.9420289993286133,5,1,0,0,0,1,0,1,0
1,0.30799999833106995,1,0.24330000579357147,0.8041236996650696,6,2,0,0,0,0,1,1,0
1,0.35599997639656067,1,0.2639999985694885,0.5729729533195496,6,1,0,0,0,0,1,0,0
1,0.31700000166893005,1,0.22200000286102295,0.6079999804496765,3,1,0,0,0,1,0,0,0
1,0.28200000524520874,1,0.21299999952316284,0.5,5,1,0,0,0,1,0,0,0
1,0.29600000381469727,1,0.20899999141693115,0.9016948938369751,1,2,0,0,0,1,0,1,0
1,0.36800000071525574,1,0.26600000262260437,0.8977900147438049,1,2,0,0,0,1,0,1,0
